Date,Hour,Toronto,weekday
2017-01-09,20,7269,1
2017-01-09,21,7046,1
2017-01-09,22,6760,1
2017-01-09,23,6302,1
2017-01-09,24,5849,1
2017-01-10,1,5470,1
2017-01-10,2,5252,1
2017-01-10,3,5111,1
2017-01-10,4,5050,1
2017-01-10,5,5104,1
2017-01-10,6,5373,1
2017-01-10,7,5890,1
2017-01-10,8,6560,1
2017-01-10,9,6723,1
2017-01-10,10,6850,1
2017-01-10,11,6940,1
2017-01-10,12,7017,1
2017-01-10,13,7004,1
2017-01-10,14,7011,1
2017-01-10,15,6975,1
2017-01-10,16,6970,1
2017-01-10,17,7128,1
2017-01-10,18,7384,1
2017-01-10,19,7302,1
2017-01-10,20,7120,1
2017-01-10,21,6895,1
2017-01-10,22,6553,1
2017-01-10,23,6087,1
2017-01-10,24,5616,1
2017-01-11,1,5216,1
2017-01-11,2,5006,1
2017-01-11,3,4919,1
2017-01-11,4,4870,1
2017-01-11,5,4909,1
2017-01-11,6,5144,1
2017-01-11,7,5695,1
2017-01-11,8,6316,1
2017-01-11,9,6376,1
2017-01-11,10,6371,1
2017-01-11,11,6378,1
2017-01-11,12,6430,1
2017-01-11,13,6541,1
2017-01-11,14,6544,1
2017-01-11,15,6488,1
2017-01-11,16,6447,1
2017-01-11,17,6601,1
2017-01-11,18,6949,1
2017-01-11,19,6861,1
2017-01-11,20,6705,1
2017-01-11,21,6551,1
2017-01-11,22,6301,1
2017-01-11,23,5858,1
2017-01-11,24,5407,1
2017-01-12,1,5061,1
2017-01-12,2,4851,1
2017-01-12,3,4706,1
2017-01-12,4,4633,1
2017-01-12,5,4651,1
2017-01-12,6,4866,1
2017-01-12,7,5425,1
2017-01-12,8,6120,1
2017-01-12,9,6284,1
2017-01-12,10,6406,1
2017-01-12,11,6474,1
2017-01-12,12,6557,1
2017-01-12,13,6667,1
2017-01-12,14,6678,1
2017-01-12,15,6597,1
2017-01-12,16,6590,1
2017-01-12,17,6738,1
2017-01-12,18,6935,1
2017-01-12,19,6926,1
2017-01-12,20,6817,1
2017-01-12,21,6672,1
2017-01-12,22,6408,1
2017-01-12,23,5965,1
2017-01-12,24,5481,1
2017-01-13,1,5182,1
2017-01-13,2,4970,1
2017-01-13,3,4873,1
2017-01-13,4,4844,1
2017-01-13,5,4906,1
2017-01-13,6,5133,1
2017-01-13,7,5710,1
2017-01-13,8,6318,1
2017-01-13,9,6473,1
2017-01-13,10,6533,1
2017-01-13,11,6552,1
2017-01-13,12,6616,1
2017-01-13,13,6650,1
2017-01-13,14,6681,1
2017-01-13,15,6683,1
2017-01-13,16,6658,1
2017-01-13,17,6783,1
2017-01-13,18,7035,1
2017-01-13,19,7010,1
2017-01-13,20,6907,1
2017-01-13,21,6775,1
2017-01-13,22,6515,1
2017-01-13,23,6178,1
2017-01-13,24,5741,1
2017-01-14,1,5387,0
2017-01-14,2,5184,0
2017-01-14,3,5050,0
2017-01-14,4,4955,0
2017-01-14,5,4920,0
2017-01-14,6,5012,0
2017-01-14,7,5222,0
2017-01-14,8,5492,0
2017-01-14,9,5730,0
2017-01-14,10,5974,0
2017-01-14,11,6143,0
2017-01-14,12,6241,0
2017-01-14,13,6247,0
2017-01-14,14,6193,0
2017-01-14,15,6074,0
2017-01-14,16,6037,0
2017-01-14,17,6131,0
2017-01-14,18,6442,0
2017-01-14,19,6484,0
2017-01-14,20,6333,0
2017-01-14,21,6162,0
2017-01-14,22,5958,0
2017-01-14,23,5709,0
2017-01-14,24,5417,0
2017-01-15,1,5130,0
2017-01-15,2,4915,0
2017-01-15,3,4765,0
2017-01-15,4,4690,0
2017-01-15,5,4655,0
2017-01-15,6,4703,0
2017-01-15,7,4837,0
2017-01-15,8,5023,0
2017-01-15,9,5231,0
2017-01-15,10,5484,0
2017-01-15,11,5661,0
2017-01-15,12,5786,0
2017-01-15,13,5844,0
2017-01-15,14,5838,0
2017-01-15,15,5864,0
2017-01-15,16,5902,0
2017-01-15,17,6074,0
2017-01-15,18,6461,0
2017-01-15,19,6499,0
2017-01-15,20,6361,0
2017-01-15,21,6211,0
2017-01-15,22,5986,0
2017-01-15,23,5666,0
2017-01-15,24,5325,0
2017-01-16,1,5089,1
2017-01-16,2,4922,1
2017-01-16,3,4812,1
2017-01-16,4,4809,1
2017-01-16,5,4878,1
2017-01-16,6,5154,1
2017-01-16,7,5678,1
2017-01-16,8,6356,1
2017-01-16,9,6454,1
2017-01-16,10,6480,1
2017-01-16,11,6494,1
2017-01-16,12,6499,1
2017-01-16,13,6486,1
2017-01-16,14,6523,1
2017-01-16,15,6515,1
2017-01-16,16,6477,1
2017-01-16,17,6569,1
2017-01-16,18,6925,1
2017-01-16,19,6998,1
2017-01-16,20,6896,1
2017-01-16,21,6727,1
2017-01-16,22,6430,1
2017-01-16,23,5990,1
2017-01-16,24,5506,1
2017-01-17,1,5123,1
2017-01-17,2,4948,1
2017-01-17,3,4831,1
2017-01-17,4,4802,1
2017-01-17,5,4846,1
2017-01-17,6,5058,1
2017-01-17,7,5605,1
2017-01-17,8,6243,1
2017-01-17,9,6457,1
2017-01-17,10,6577,1
2017-01-17,11,6782,1
2017-01-17,12,6900,1
2017-01-17,13,6934,1
2017-01-17,14,6954,1
2017-01-17,15,6889,1
2017-01-17,16,6843,1
2017-01-17,17,6955,1
2017-01-17,18,7123,1
2017-01-17,19,7034,1
2017-01-17,20,6860,1
2017-01-17,21,6678,1
2017-01-17,22,6411,1
2017-01-17,23,5954,1
2017-01-17,24,5485,1
2017-01-18,1,5132,1
2017-01-18,2,4950,1
2017-01-18,3,4838,1
2017-01-18,4,4746,1
2017-01-18,5,4799,1
2017-01-18,6,5038,1
2017-01-18,7,5568,1
2017-01-18,8,6198,1
2017-01-18,9,6300,1
2017-01-18,10,6404,1
2017-01-18,11,6495,1
2017-01-18,12,6543,1
2017-01-18,13,6554,1
2017-01-18,14,6551,1
2017-01-18,15,6529,1
2017-01-18,16,6554,1
2017-01-18,17,6661,1
2017-01-18,18,6899,1
2017-01-18,19,6881,1
2017-01-18,20,6764,1
2017-01-18,21,6601,1
2017-01-18,22,6314,1
2017-01-18,23,5878,1
2017-01-18,24,5394,1
2017-01-19,1,5034,1
2017-01-19,2,4815,1
2017-01-19,3,4699,1
2017-01-19,4,4656,1
2017-01-19,5,4699,1
2017-01-19,6,4929,1
2017-01-19,7,5491,1
2017-01-19,8,6155,1
2017-01-19,9,6333,1
2017-01-19,10,6419,1
2017-01-19,11,6512,1
2017-01-19,12,6566,1
2017-01-19,13,6552,1
2017-01-19,14,6559,1
2017-01-19,15,6527,1
2017-01-19,16,6541,1
2017-01-19,17,6627,1
2017-01-19,18,6846,1
2017-01-19,19,6825,1
2017-01-19,20,6721,1
2017-01-19,21,6555,1
2017-01-19,22,6286,1
2017-01-19,23,5869,1
2017-01-19,24,5404,1
2017-01-20,1,5063,1
2017-01-20,2,4840,1
2017-01-20,3,4685,1
2017-01-20,4,4646,1
2017-01-20,5,4681,1
2017-01-20,6,4918,1
2017-01-20,7,5434,1
2017-01-20,8,6035,1
2017-01-20,9,6244,1
2017-01-20,10,6387,1
2017-01-20,11,6438,1
2017-01-20,12,6510,1
2017-01-20,13,6492,1
2017-01-20,14,6501,1
2017-01-20,15,6438,1
2017-01-20,16,6428,1
2017-01-20,17,6462,1
2017-01-20,18,6655,1
2017-01-20,19,6612,1
2017-01-20,20,6502,1
2017-01-20,21,6348,1
2017-01-20,22,6088,1
2017-01-20,23,5727,1
2017-01-20,24,5258,1
2017-01-21,1,4900,0
2017-01-21,2,4674,0
2017-01-21,3,4539,0
2017-01-21,4,4441,0
2017-01-21,5,4402,0
2017-01-21,6,4483,0
2017-01-21,7,4678,0
2017-01-21,8,4946,0
2017-01-21,9,5191,0
2017-01-21,10,5475,0
2017-01-21,11,5677,0
2017-01-21,12,5773,0
2017-01-21,13,5777,0
2017-01-21,14,5701,0
2017-01-21,15,5631,0
2017-01-21,16,5613,0
2017-01-21,17,5751,0
2017-01-21,18,6034,0
2017-01-21,19,6037,0
2017-01-21,20,5863,0
2017-01-21,21,5680,0
2017-01-21,22,5479,0
2017-01-21,23,5225,0
2017-01-21,24,4922,0
2017-01-22,1,4633,0
2017-01-22,2,4429,0
2017-01-22,3,4281,0
2017-01-22,4,4209,0
2017-01-22,5,4193,0
2017-01-22,6,4244,0
2017-01-22,7,4376,0
2017-01-22,8,4601,0
2017-01-22,9,4830,0
2017-01-22,10,5109,0
2017-01-22,11,5366,0
2017-01-22,12,5541,0
2017-01-22,13,5610,0
2017-01-22,14,5607,0
2017-01-22,15,5604,0
2017-01-22,16,5599,0
2017-01-22,17,5740,0
2017-01-22,18,6096,0
2017-01-22,19,6157,0
2017-01-22,20,6019,0
2017-01-22,21,5865,0
2017-01-22,22,5649,0
2017-01-22,23,5348,0
2017-01-22,24,4988,0
2017-01-23,1,4709,1
2017-01-23,2,4530,1
2017-01-23,3,4437,1
2017-01-23,4,4418,1
2017-01-23,5,4478,1
2017-01-23,6,4744,1
2017-01-23,7,5300,1
2017-01-23,8,5975,1
2017-01-23,9,6196,1
2017-01-23,10,6306,1
2017-01-23,11,6423,1
2017-01-23,12,6495,1
2017-01-23,13,6466,1
2017-01-23,14,6457,1
2017-01-23,15,6384,1
2017-01-23,16,6391,1
2017-01-23,17,6473,1
2017-01-23,18,6767,1
2017-01-23,19,6850,1
2017-01-23,20,6738,1
2017-01-23,21,6558,1
2017-01-23,22,6272,1
2017-01-23,23,5849,1
2017-01-23,24,5360,1
2017-01-24,1,5027,1
2017-01-24,2,4845,1
2017-01-24,3,4719,1
2017-01-24,4,4687,1
2017-01-24,5,4733,1
2017-01-24,6,4981,1
2017-01-24,7,5523,1
2017-01-24,8,6172,1
2017-01-24,9,6328,1
2017-01-24,10,6411,1
2017-01-24,11,6492,1
2017-01-24,12,6496,1
2017-01-24,13,6471,1
2017-01-24,14,6502,1
2017-01-24,15,6509,1
2017-01-24,16,6557,1
2017-01-24,17,6672,1
2017-01-24,18,6904,1
2017-01-24,19,6900,1
2017-01-24,20,6758,1
2017-01-24,21,6605,1
2017-01-24,22,6335,1
2017-01-24,23,5881,1
2017-01-24,24,5438,1
2017-01-25,1,5093,1
2017-01-25,2,4881,1
2017-01-25,3,4734,1
2017-01-25,4,4689,1
2017-01-25,5,4728,1
2017-01-25,6,4982,1
2017-01-25,7,5520,1
2017-01-25,8,6108,1
2017-01-25,9,6234,1
2017-01-25,10,6298,1
2017-01-25,11,6342,1
2017-01-25,12,6422,1
2017-01-25,13,6404,1
2017-01-25,14,6444,1
2017-01-25,15,6395,1
2017-01-25,16,6448,1
2017-01-25,17,6523,1
2017-01-25,18,6778,1
2017-01-25,19,6768,1
2017-01-25,20,6616,1
2017-01-25,21,6460,1
2017-01-25,22,6211,1
2017-01-25,23,5786,1
2017-01-25,24,5310,1
2017-01-26,1,4968,1
2017-01-26,2,4726,1
2017-01-26,3,4603,1
2017-01-26,4,4545,1
2017-01-26,5,4582,1
2017-01-26,6,4816,1
2017-01-26,7,5358,1
2017-01-26,8,6036,1
2017-01-26,9,6278,1
2017-01-26,10,6361,1
2017-01-26,11,6452,1
2017-01-26,12,6512,1
2017-01-26,13,6454,1
2017-01-26,14,6418,1
2017-01-26,15,6411,1
2017-01-26,16,6399,1
2017-01-26,17,6429,1
2017-01-26,18,6672,1
2017-01-26,19,6785,1
2017-01-26,20,6684,1
2017-01-26,21,6527,1
2017-01-26,22,6262,1
2017-01-26,23,5845,1
2017-01-26,24,5391,1
2017-01-27,1,5081,1
2017-01-27,2,4853,1
2017-01-27,3,4749,1
2017-01-27,4,4672,1
2017-01-27,5,4733,1
2017-01-27,6,4930,1
2017-01-27,7,5466,1
2017-01-27,8,6103,1
2017-01-27,9,6223,1
2017-01-27,10,6287,1
2017-01-27,11,6369,1
2017-01-27,12,6402,1
2017-01-27,13,6402,1
2017-01-27,14,6425,1
2017-01-27,15,6359,1
2017-01-27,16,6340,1
2017-01-27,17,6370,1
2017-01-27,18,6656,1
2017-01-27,19,6713,1
2017-01-27,20,6600,1
2017-01-27,21,6447,1
2017-01-27,22,6220,1
2017-01-27,23,5868,1
2017-01-27,24,5410,1
2017-01-28,1,5059,0
2017-01-28,2,4838,0
2017-01-28,3,4684,0
2017-01-28,4,4562,0
2017-01-28,5,4563,0
2017-01-28,6,4633,0
2017-01-28,7,4840,0
2017-01-28,8,5136,0
2017-01-28,9,5420,0
2017-01-28,10,5706,0
2017-01-28,11,5911,0
2017-01-28,12,6064,0
2017-01-28,13,6088,0
2017-01-28,14,6038,0
2017-01-28,15,5971,0
2017-01-28,16,5951,0
2017-01-28,17,6046,0
2017-01-28,18,6288,0
2017-01-28,19,6287,0
2017-01-28,20,6106,0
2017-01-28,21,5920,0
2017-01-28,22,5728,0
2017-01-28,23,5468,0
2017-01-28,24,5162,0
2017-01-29,1,4887,0
2017-01-29,2,4684,0
2017-01-29,3,4533,0
2017-01-29,4,4477,0
2017-01-29,5,4490,0
2017-01-29,6,4554,0
2017-01-29,7,4698,0
2017-01-29,8,4907,0
2017-01-29,9,5118,0
2017-01-29,10,5386,0
2017-01-29,11,5597,0
2017-01-29,12,5717,0
2017-01-29,13,5764,0
2017-01-29,14,5788,0
2017-01-29,15,5804,0
2017-01-29,16,5851,0
2017-01-29,17,6040,0
2017-01-29,18,6379,0
2017-01-29,19,6492,0
2017-01-29,20,6379,0
2017-01-29,21,6229,0
2017-01-29,22,6017,0
2017-01-29,23,5719,0
2017-01-29,24,5366,0
2017-01-30,1,5087,1
2017-01-30,2,4929,1
2017-01-30,3,4839,1
2017-01-30,4,4827,1
2017-01-30,5,4895,1
2017-01-30,6,5163,1
2017-01-30,7,5760,1
2017-01-30,8,6390,1
2017-01-30,9,6499,1
2017-01-30,10,6547,1
2017-01-30,11,6585,1
2017-01-30,12,6636,1
2017-01-30,13,6603,1
2017-01-30,14,6593,1
2017-01-30,15,6614,1
2017-01-30,16,6595,1
2017-01-30,17,6688,1
2017-01-30,18,7018,1
2017-01-30,19,7204,1
2017-01-30,20,7110,1
2017-01-30,21,6928,1
2017-01-30,22,6595,1
2017-01-30,23,6182,1
2017-01-30,24,5755,1
2017-01-31,1,5390,1
2017-01-31,2,5175,1
2017-01-31,3,5066,1
2017-01-31,4,5013,1
2017-01-31,5,5061,1
2017-01-31,6,5308,1
2017-01-31,7,5832,1
2017-01-31,8,6416,1
2017-01-31,9,6577,1
2017-01-31,10,6648,1
2017-01-31,11,6764,1
2017-01-31,12,6890,1
2017-01-31,13,6932,1
2017-01-31,14,6933,1
2017-01-31,15,6892,1
2017-01-31,16,6863,1
2017-01-31,17,6957,1
2017-01-31,18,7166,1
2017-01-31,19,7177,1
2017-01-31,20,7062,1
2017-01-31,21,6919,1
2017-01-31,22,6625,1
2017-01-31,23,6216,1
2017-01-31,24,5761,1
2017-02-01,1,5424,1
2017-02-01,2,5219,1
2017-02-01,3,5089,1
2017-02-01,4,5014,1
2017-02-01,5,5066,1
2017-02-01,6,5281,1
2017-02-01,7,5775,1
2017-02-01,8,6342,1
2017-02-01,9,6482,1
2017-02-01,10,6521,1
2017-02-01,11,6559,1
2017-02-01,12,6605,1
2017-02-01,13,6610,1
2017-02-01,14,6565,1
2017-02-01,15,6469,1
2017-02-01,16,6461,1
2017-02-01,17,6551,1
2017-02-01,18,6839,1
2017-02-01,19,6998,1
2017-02-01,20,6941,1
2017-02-01,21,6776,1
2017-02-01,22,6494,1
2017-02-01,23,6081,1
2017-02-01,24,5652,1
2017-02-02,1,5314,1
2017-02-02,2,5101,1
2017-02-02,3,4987,1
2017-02-02,4,4960,1
2017-02-02,5,4988,1
2017-02-02,6,5244,1
2017-02-02,7,5733,1
2017-02-02,8,6321,1
2017-02-02,9,6443,1
2017-02-02,10,6525,1
2017-02-02,11,6645,1
2017-02-02,12,6673,1
2017-02-02,13,6705,1
2017-02-02,14,6726,1
2017-02-02,15,6713,1
2017-02-02,16,6715,1
2017-02-02,17,6832,1
2017-02-02,18,7109,1
2017-02-02,19,7226,1
2017-02-02,20,7137,1
2017-02-02,21,6976,1
2017-02-02,22,6702,1
2017-02-02,23,6302,1
2017-02-02,24,5842,1
2017-02-03,1,5492,1
2017-02-03,2,5288,1
2017-02-03,3,5167,1
2017-02-03,4,5123,1
2017-02-03,5,5166,1
2017-02-03,6,5379,1
2017-02-03,7,5920,1
2017-02-03,8,6491,1
2017-02-03,9,6653,1
2017-02-03,10,6691,1
2017-02-03,11,6678,1
2017-02-03,12,6713,1
2017-02-03,13,6687,1
2017-02-03,14,6690,1
2017-02-03,15,6641,1
2017-02-03,16,6585,1
2017-02-03,17,6663,1
2017-02-03,18,6886,1
2017-02-03,19,7053,1
2017-02-03,20,6970,1
2017-02-03,21,6823,1
2017-02-03,22,6566,1
2017-02-03,23,6201,1
2017-02-03,24,5763,1
2017-02-04,1,5421,0
2017-02-04,2,5181,0
2017-02-04,3,5022,0
2017-02-04,4,4941,0
2017-02-04,5,4905,0
2017-02-04,6,4980,0
2017-02-04,7,5192,0
2017-02-04,8,5461,0
2017-02-04,9,5738,0
2017-02-04,10,5995,0
2017-02-04,11,6109,0
2017-02-04,12,6214,0
2017-02-04,13,6196,0
2017-02-04,14,6103,0
2017-02-04,15,6039,0
2017-02-04,16,5946,0
2017-02-04,17,5972,0
2017-02-04,18,6279,0
2017-02-04,19,6509,0
2017-02-04,20,6360,0
2017-02-04,21,6171,0
2017-02-04,22,5962,0
2017-02-04,23,5676,0
2017-02-04,24,5350,0
2017-02-05,1,5061,0
2017-02-05,2,4843,0
2017-02-05,3,4698,0
2017-02-05,4,4624,0
2017-02-05,5,4590,0
2017-02-05,6,4633,0
2017-02-05,7,4765,0
2017-02-05,8,5001,0
2017-02-05,9,5240,0
2017-02-05,10,5579,0
2017-02-05,11,5796,0
2017-02-05,12,5958,0
2017-02-05,13,6065,0
2017-02-05,14,6062,0
2017-02-05,15,6028,0
2017-02-05,16,6090,0
2017-02-05,17,6227,0
2017-02-05,18,6481,0
2017-02-05,19,6550,0
2017-02-05,20,6383,0
2017-02-05,21,6190,0
2017-02-05,22,5992,0
2017-02-05,23,5694,0
2017-02-05,24,5361,0
2017-02-06,1,5040,1
2017-02-06,2,4869,1
2017-02-06,3,4769,1
2017-02-06,4,4753,1
2017-02-06,5,4816,1
2017-02-06,6,5096,1
2017-02-06,7,5680,1
2017-02-06,8,6312,1
2017-02-06,9,6502,1
2017-02-06,10,6592,1
2017-02-06,11,6666,1
2017-02-06,12,6723,1
2017-02-06,13,6725,1
2017-02-06,14,6655,1
2017-02-06,15,6565,1
2017-02-06,16,6492,1
2017-02-06,17,6610,1
2017-02-06,18,6808,1
2017-02-06,19,6975,1
2017-02-06,20,6867,1
2017-02-06,21,6680,1
2017-02-06,22,6403,1
2017-02-06,23,5962,1
2017-02-06,24,5481,1
2017-02-07,1,5118,1
2017-02-07,2,4919,1
2017-02-07,3,4806,1
2017-02-07,4,4773,1
2017-02-07,5,4806,1
2017-02-07,6,5056,1
2017-02-07,7,5615,1
2017-02-07,8,6242,1
2017-02-07,9,6423,1
2017-02-07,10,6566,1
2017-02-07,11,6687,1
2017-02-07,12,6823,1
2017-02-07,13,6917,1
2017-02-07,14,6971,1
2017-02-07,15,6942,1
2017-02-07,16,6932,1
2017-02-07,17,7024,1
2017-02-07,18,7197,1
2017-02-07,19,7203,1
2017-02-07,20,7013,1
2017-02-07,21,6812,1
2017-02-07,22,6494,1
2017-02-07,23,6011,1
2017-02-07,24,5532,1
2017-02-08,1,5137,1
2017-02-08,2,4955,1
2017-02-08,3,4834,1
2017-02-08,4,4770,1
2017-02-08,5,4826,1
2017-02-08,6,5091,1
2017-02-08,7,5625,1
2017-02-08,8,6227,1
2017-02-08,9,6362,1
2017-02-08,10,6434,1
2017-02-08,11,6597,1
2017-02-08,12,6594,1
2017-02-08,13,6546,1
2017-02-08,14,6501,1
2017-02-08,15,6531,1
2017-02-08,16,6569,1
2017-02-08,17,6711,1
2017-02-08,18,6922,1
2017-02-08,19,7061,1
2017-02-08,20,7025,1
2017-02-08,21,6871,1
2017-02-08,22,6595,1
2017-02-08,23,6196,1
2017-02-08,24,5728,1
2017-02-09,1,5365,1
2017-02-09,2,5174,1
2017-02-09,3,5059,1
2017-02-09,4,5049,1
2017-02-09,5,5109,1
2017-02-09,6,5376,1
2017-02-09,7,5886,1
2017-02-09,8,6474,1
2017-02-09,9,6614,1
2017-02-09,10,6629,1
2017-02-09,11,6618,1
2017-02-09,12,6635,1
2017-02-09,13,6538,1
2017-02-09,14,6556,1
2017-02-09,15,6510,1
2017-02-09,16,6558,1
2017-02-09,17,6672,1
2017-02-09,18,6876,1
2017-02-09,19,7125,1
2017-02-09,20,7065,1
2017-02-09,21,6913,1
2017-02-09,22,6659,1
2017-02-09,23,6250,1
2017-02-09,24,5724,1
2017-02-10,1,5393,1
2017-02-10,2,5200,1
2017-02-10,3,5121,1
2017-02-10,4,5085,1
2017-02-10,5,5082,1
2017-02-10,6,5319,1
2017-02-10,7,5848,1
2017-02-10,8,6425,1
2017-02-10,9,6573,1
2017-02-10,10,6624,1
2017-02-10,11,6680,1
2017-02-10,12,6761,1
2017-02-10,13,6788,1
2017-02-10,14,6848,1
2017-02-10,15,6859,1
2017-02-10,16,6807,1
2017-02-10,17,6843,1
2017-02-10,18,6967,1
2017-02-10,19,7060,1
2017-02-10,20,6975,1
2017-02-10,21,6782,1
2017-02-10,22,6484,1
2017-02-10,23,6038,1
2017-02-10,24,5596,1
2017-02-11,1,5260,0
2017-02-11,2,4957,0
2017-02-11,3,4821,0
2017-02-11,4,4726,0
2017-02-11,5,4711,0
2017-02-11,6,4776,0
2017-02-11,7,4961,0
2017-02-11,8,5177,0
2017-02-11,9,5443,0
2017-02-11,10,5742,0
2017-02-11,11,5896,0
2017-02-11,12,5951,0
2017-02-11,13,5861,0
2017-02-11,14,5772,0
2017-02-11,15,5792,0
2017-02-11,16,5797,0
2017-02-11,17,5889,0
2017-02-11,18,6100,0
2017-02-11,19,6192,0
2017-02-11,20,6043,0
2017-02-11,21,5870,0
2017-02-11,22,5674,0
2017-02-11,23,5416,0
2017-02-11,24,5123,0
2017-02-12,1,4867,0
2017-02-12,2,4686,0
2017-02-12,3,4558,0
2017-02-12,4,4489,0
2017-02-12,5,4511,0
2017-02-12,6,4607,0
2017-02-12,7,4772,0
2017-02-12,8,4965,0
2017-02-12,9,5197,0
2017-02-12,10,5515,0
2017-02-12,11,5774,0
2017-02-12,12,5962,0
2017-02-12,13,6036,0
2017-02-12,14,5974,0
2017-02-12,15,5881,0
2017-02-12,16,5873,0
2017-02-12,17,6050,0
2017-02-12,18,6316,0
2017-02-12,19,6477,0
2017-02-12,20,6363,0
2017-02-12,21,6189,0
2017-02-12,22,5960,0
2017-02-12,23,5663,0
2017-02-12,24,5320,0
2017-02-13,1,5030,1
2017-02-13,2,4842,1
2017-02-13,3,4737,1
2017-02-13,4,4741,1
2017-02-13,5,4807,1
2017-02-13,6,5062,1
2017-02-13,7,5625,1
2017-02-13,8,6250,1
2017-02-13,9,6468,1
2017-02-13,10,6596,1
2017-02-13,11,6700,1
2017-02-13,12,6732,1
2017-02-13,13,6720,1
2017-02-13,14,6669,1
2017-02-13,15,6598,1
2017-02-13,16,6582,1
2017-02-13,17,6620,1
2017-02-13,18,6719,1
2017-02-13,19,7021,1
2017-02-13,20,6936,1
2017-02-13,21,6795,1
2017-02-13,22,6525,1
2017-02-13,23,6113,1
2017-02-13,24,5665,1
2017-02-14,1,5309,1
2017-02-14,2,5102,1
2017-02-14,3,4966,1
2017-02-14,4,4924,1
2017-02-14,5,4963,1
2017-02-14,6,5202,1
2017-02-14,7,5768,1
2017-02-14,8,6261,1
2017-02-14,9,6395,1
2017-02-14,10,6477,1
2017-02-14,11,6443,1
2017-02-14,12,6397,1
2017-02-14,13,6331,1
2017-02-14,14,6312,1
2017-02-14,15,6289,1
2017-02-14,16,6339,1
2017-02-14,17,6441,1
2017-02-14,18,6599,1
2017-02-14,19,6767,1
2017-02-14,20,6657,1
2017-02-14,21,6505,1
2017-02-14,22,6199,1
2017-02-14,23,5827,1
2017-02-14,24,5420,1
2017-02-15,1,5091,1
2017-02-15,2,4899,1
2017-02-15,3,4749,1
2017-02-15,4,4694,1
2017-02-15,5,4789,1
2017-02-15,6,5033,1
2017-02-15,7,5594,1
2017-02-15,8,6151,1
2017-02-15,9,6271,1
2017-02-15,10,6303,1
2017-02-15,11,6403,1
2017-02-15,12,6454,1
2017-02-15,13,6463,1
2017-02-15,14,6463,1
2017-02-15,15,6416,1
2017-02-15,16,6451,1
2017-02-15,17,6569,1
2017-02-15,18,6787,1
2017-02-15,19,6977,1
2017-02-15,20,6919,1
2017-02-15,21,6773,1
2017-02-15,22,6523,1
2017-02-15,23,6058,1
2017-02-15,24,5585,1
2017-02-16,1,5250,1
2017-02-16,2,5076,1
2017-02-16,3,5009,1
2017-02-16,4,4971,1
2017-02-16,5,5000,1
2017-02-16,6,5319,1
2017-02-16,7,5884,1
2017-02-16,8,6464,1
2017-02-16,9,6576,1
2017-02-16,10,6620,1
2017-02-16,11,6636,1
2017-02-16,12,6620,1
2017-02-16,13,6574,1
2017-02-16,14,6565,1
2017-02-16,15,6499,1
2017-02-16,16,6475,1
2017-02-16,17,6554,1
2017-02-16,18,6720,1
2017-02-16,19,7005,1
2017-02-16,20,6986,1
2017-02-16,21,6843,1
2017-02-16,22,6574,1
2017-02-16,23,6159,1
2017-02-16,24,5715,1
2017-02-17,1,5402,1
2017-02-17,2,5191,1
2017-02-17,3,5022,1
2017-02-17,4,4948,1
2017-02-17,5,4980,1
2017-02-17,6,5202,1
2017-02-17,7,5725,1
2017-02-17,8,6190,1
2017-02-17,9,6301,1
2017-02-17,10,6368,1
2017-02-17,11,6398,1
2017-02-17,12,6402,1
2017-02-17,13,6330,1
2017-02-17,14,6286,1
2017-02-17,15,6223,1
2017-02-17,16,6204,1
2017-02-17,17,6291,1
2017-02-17,18,6474,1
2017-02-17,19,6669,1
2017-02-17,20,6598,1
2017-02-17,21,6426,1
2017-02-17,22,6169,1
2017-02-17,23,5795,1
2017-02-17,24,5361,1
2017-02-18,1,5012,0
2017-02-18,2,4791,0
2017-02-18,3,4646,0
2017-02-18,4,4525,0
2017-02-18,5,4516,0
2017-02-18,6,4608,0
2017-02-18,7,4795,0
2017-02-18,8,4949,0
2017-02-18,9,5157,0
2017-02-18,10,5300,0
2017-02-18,11,5383,0
2017-02-18,12,5397,0
2017-02-18,13,5344,0
2017-02-18,14,5248,0
2017-02-18,15,5156,0
2017-02-18,16,5120,0
2017-02-18,17,5176,0
2017-02-18,18,5336,0
2017-02-18,19,5637,0
2017-02-18,20,5599,0
2017-02-18,21,5468,0
2017-02-18,22,5287,0
2017-02-18,23,5037,0
2017-02-18,24,4744,0
2017-02-19,1,4484,0
2017-02-19,2,4297,0
2017-02-19,3,4168,0
2017-02-19,4,4101,0
2017-02-19,5,4089,0
2017-02-19,6,4140,0
2017-02-19,7,4278,0
2017-02-19,8,4390,0
2017-02-19,9,4626,0
2017-02-19,10,4773,0
2017-02-19,11,4871,0
2017-02-19,12,4960,0
2017-02-19,13,4961,0
2017-02-19,14,4908,0
2017-02-19,15,4857,0
2017-02-19,16,4863,0
2017-02-19,17,4974,0
2017-02-19,18,5183,0
2017-02-19,19,5507,0
2017-02-19,20,5470,0
2017-02-19,21,5358,0
2017-02-19,22,5205,0
2017-02-19,23,4996,0
2017-02-19,24,4733,0
2017-02-20,1,4499,1
2017-02-20,2,4334,1
2017-02-20,3,4232,1
2017-02-20,4,4195,1
2017-02-20,5,4219,1
2017-02-20,6,4332,1
2017-02-20,7,4526,1
2017-02-20,8,4622,1
2017-02-20,9,4758,1
