Date,Hour,Toronto,weekday,Toronto_Previous_Day
2019-04-19,22,4827,1,5221
2019-04-19,23,4531,1,4776
2019-04-19,24,4272,1,4419
2019-04-20,1,4083,0,4182
2019-04-20,2,3964,0,4023
2019-04-20,3,3898,0,3898
2019-04-20,4,3881,0,3875
2019-04-20,5,3956,0,3923
2019-04-20,6,4105,0,4050
2019-04-20,7,4297,0,4175
2019-04-20,8,4654,0,4455
2019-04-20,9,4951,0,4747
2019-04-20,10,5143,0,4992
2019-04-20,11,5219,0,5184
2019-04-20,12,5261,0,5257
2019-04-20,13,5255,0,5220
2019-04-20,14,5197,0,5132
2019-04-20,15,5187,0,5068
2019-04-20,16,5222,0,5055
2019-04-20,17,5225,0,5103
2019-04-20,18,5128,0,5097
2019-04-20,19,5120,0,5105
2019-04-20,20,5202,0,5160
2019-04-20,21,5062,0,5040
2019-04-20,22,4887,0,4827
2019-04-20,23,4625,0,4531
2019-04-20,24,4372,0,4272
2019-04-21,1,4173,0,4083
2019-04-21,2,4027,0,3964
2019-04-21,3,3953,0,3898
2019-04-21,4,3929,0,3881
2019-04-21,5,3969,0,3956
2019-04-21,6,3994,0,4105
2019-04-21,7,4140,0,4297
2019-04-21,8,4400,0,4654
2019-04-21,9,4623,0,4951
2019-04-21,10,4834,0,5143
2019-04-21,11,4892,0,5219
2019-04-21,12,4933,0,5261
2019-04-21,13,4920,0,5255
2019-04-21,14,4874,0,5197
2019-04-21,15,4867,0,5187
2019-04-21,16,4879,0,5222
2019-04-21,17,4913,0,5225
2019-04-21,18,4915,0,5128
2019-04-21,19,4934,0,5120
2019-04-21,20,5101,0,5202
2019-04-21,21,5040,0,5062
2019-04-21,22,4857,0,4887
2019-04-21,23,4587,0,4625
2019-04-21,24,4313,0,4372
2019-04-22,1,4156,1,4173
2019-04-22,2,4049,1,4027
2019-04-22,3,4018,1,3953
2019-04-22,4,4072,1,3929
2019-04-22,5,4268,1,3969
2019-04-22,6,4638,1,3994
2019-04-22,7,5103,1,4140
2019-04-22,8,5410,1,4400
2019-04-22,9,5584,1,4623
2019-04-22,10,5693,1,4834
2019-04-22,11,5690,1,4892
2019-04-22,12,5684,1,4933
2019-04-22,13,5611,1,4920
2019-04-22,14,5532,1,4874
2019-04-22,15,5506,1,4867
2019-04-22,16,5529,1,4879
2019-04-22,17,5532,1,4913
2019-04-22,18,5538,1,4915
2019-04-22,19,5515,1,4934
2019-04-22,20,5699,1,5101
2019-04-22,21,5559,1,5040
2019-04-22,22,5159,1,4857
2019-04-22,23,4745,1,4587
2019-04-22,24,4419,1,4313
2019-04-23,1,4231,1,4156
2019-04-23,2,4132,1,4049
2019-04-23,3,4099,1,4018
2019-04-23,4,4111,1,4072
2019-04-23,5,4329,1,4268
2019-04-23,6,4782,1,4638
2019-04-23,7,5295,1,5103
2019-04-23,8,5483,1,5410
2019-04-23,9,5573,1,5584
2019-04-23,10,5747,1,5693
2019-04-23,11,5814,1,5690
2019-04-23,12,5802,1,5684
2019-04-23,13,5894,1,5611
2019-04-23,14,5925,1,5532
2019-04-23,15,5918,1,5506
2019-04-23,16,5893,1,5529
2019-04-23,17,5849,1,5532
2019-04-23,18,5792,1,5538
2019-04-23,19,5776,1,5515
2019-04-23,20,5874,1,5699
2019-04-23,21,5739,1,5559
2019-04-23,22,5361,1,5159
2019-04-23,23,4932,1,4745
2019-04-23,24,4585,1,4419
2019-04-24,1,4385,1,4231
2019-04-24,2,4274,1,4132
2019-04-24,3,4246,1,4099
2019-04-24,4,4290,1,4111
2019-04-24,5,4526,1,4329
2019-04-24,6,5037,1,4782
2019-04-24,7,5573,1,5295
2019-04-24,8,5748,1,5483
2019-04-24,9,5857,1,5573
2019-04-24,10,5885,1,5747
2019-04-24,11,5875,1,5814
2019-04-24,12,5836,1,5802
2019-04-24,13,5801,1,5894
2019-04-24,14,5742,1,5925
2019-04-24,15,5667,1,5918
2019-04-24,16,5676,1,5893
2019-04-24,17,5679,1,5849
2019-04-24,18,5687,1,5792
2019-04-24,19,5658,1,5776
2019-04-24,20,5818,1,5874
2019-04-24,21,5726,1,5739
2019-04-24,22,5389,1,5361
2019-04-24,23,4934,1,4932
2019-04-24,24,4608,1,4585
2019-04-25,1,4412,1,4385
2019-04-25,2,4300,1,4274
2019-04-25,3,4265,1,4246
2019-04-25,4,4304,1,4290
2019-04-25,5,4530,1,4526
2019-04-25,6,4945,1,5037
2019-04-25,7,5414,1,5573
2019-04-25,8,5552,1,5748
2019-04-25,9,5624,1,5857
2019-04-25,10,5683,1,5885
2019-04-25,11,5704,1,5875
2019-04-25,12,5693,1,5836
2019-04-25,13,5681,1,5801
2019-04-25,14,5658,1,5742
2019-04-25,15,5696,1,5667
2019-04-25,16,5748,1,5676
2019-04-25,17,5734,1,5679
2019-04-25,18,5698,1,5687
2019-04-25,19,5742,1,5658
2019-04-25,20,5849,1,5818
2019-04-25,21,5674,1,5726
2019-04-25,22,5277,1,5389
2019-04-25,23,4842,1,4934
2019-04-25,24,4495,1,4608
2019-04-26,1,4267,1,4412
2019-04-26,2,4153,1,4300
2019-04-26,3,4131,1,4265
2019-04-26,4,4184,1,4304
2019-04-26,5,4408,1,4530
2019-04-26,6,4898,1,4945
2019-04-26,7,5466,1,5414
2019-04-26,8,5711,1,5552
2019-04-26,9,5837,1,5624
2019-04-26,10,5946,1,5683
2019-04-26,11,5943,1,5704
2019-04-26,12,5915,1,5693
2019-04-26,13,5910,1,5681
2019-04-26,14,5903,1,5658
2019-04-26,15,5830,1,5696
2019-04-26,16,5852,1,5748
2019-04-26,17,5838,1,5734
2019-04-26,18,5778,1,5698
2019-04-26,19,5784,1,5742
2019-04-26,20,5815,1,5849
2019-04-26,21,5653,1,5674
2019-04-26,22,5322,1,5277
2019-04-26,23,4926,1,4842
2019-04-26,24,4626,1,4495
2019-04-27,1,4414,0,4267
2019-04-27,2,4257,0,4153
2019-04-27,3,4180,0,4131
2019-04-27,4,4166,0,4184
2019-04-27,5,4250,0,4408
2019-04-27,6,4403,0,4898
2019-04-27,7,4657,0,5466
2019-04-27,8,4996,0,5711
2019-04-27,9,5266,0,5837
2019-04-27,10,5427,0,5946
2019-04-27,11,5490,0,5943
2019-04-27,12,5388,0,5915
2019-04-27,13,5264,0,5910
2019-04-27,14,5148,0,5903
2019-04-27,15,5119,0,5830
2019-04-27,16,5113,0,5852
2019-04-27,17,5160,0,5838
2019-04-27,18,5187,0,5778
2019-04-27,19,5204,0,5784
2019-04-27,20,5324,0,5815
2019-04-27,21,5279,0,5653
2019-04-27,22,5060,0,5322
2019-04-27,23,4803,0,4926
2019-04-27,24,4503,0,4626
2019-04-28,1,4325,0,4414
2019-04-28,2,4205,0,4257
2019-04-28,3,4089,0,4180
2019-04-28,4,4052,0,4166
2019-04-28,5,4126,0,4250
2019-04-28,6,4206,0,4403
2019-04-28,7,4313,0,4657
2019-04-28,8,4495,0,4996
2019-04-28,9,4687,0,5266
2019-04-28,10,4823,0,5427
2019-04-28,11,4914,0,5490
2019-04-28,12,4967,0,5388
2019-04-28,13,4934,0,5264
2019-04-28,14,4845,0,5148
2019-04-28,15,4831,0,5119
2019-04-28,16,4900,0,5113
2019-04-28,17,5012,0,5160
2019-04-28,18,5081,0,5187
2019-04-28,19,5135,0,5204
2019-04-28,20,5337,0,5324
2019-04-28,21,5312,0,5279
2019-04-28,22,5073,0,5060
2019-04-28,23,4777,0,4803
2019-04-28,24,4464,0,4503
2019-04-29,1,4284,1,4325
2019-04-29,2,4192,1,4205
2019-04-29,3,4170,1,4089
2019-04-29,4,4240,1,4052
2019-04-29,5,4509,1,4126
2019-04-29,6,4956,1,4206
2019-04-29,7,5453,1,4313
2019-04-29,8,5684,1,4495
2019-04-29,9,5798,1,4687
2019-04-29,10,5858,1,4823
2019-04-29,11,5954,1,4914
2019-04-29,12,5990,1,4967
2019-04-29,13,6045,1,4934
2019-04-29,14,6041,1,4845
2019-04-29,15,6091,1,4831
2019-04-29,16,6177,1,4900
2019-04-29,17,6234,1,5012
2019-04-29,18,6205,1,5081
2019-04-29,19,6222,1,5135
2019-04-29,20,6241,1,5337
2019-04-29,21,6044,1,5312
2019-04-29,22,5631,1,5073
2019-04-29,23,5161,1,4777
2019-04-29,24,4808,1,4464
2019-04-30,1,4604,1,4284
2019-04-30,2,4469,1,4192
2019-04-30,3,4412,1,4170
2019-04-30,4,4457,1,4240
2019-04-30,5,4688,1,4509
2019-04-30,6,5164,1,4956
2019-04-30,7,5687,1,5453
2019-04-30,8,5929,1,5684
2019-04-30,9,5971,1,5798
2019-04-30,10,6015,1,5858
2019-04-30,11,5998,1,5954
2019-04-30,12,5990,1,5990
2019-04-30,13,5992,1,6045
2019-04-30,14,5903,1,6041
2019-04-30,15,5830,1,6091
2019-04-30,16,5776,1,6177
2019-04-30,17,5811,1,6234
2019-04-30,18,5830,1,6205
2019-04-30,19,5823,1,6222
2019-04-30,20,5937,1,6241
2019-04-30,21,5806,1,6044
2019-04-30,22,5472,1,5631
2019-04-30,23,4996,1,5161
2019-04-30,24,4656,1,4808
2019-05-01,1,4460,1,4604
2019-05-01,2,4322,1,4469
2019-05-01,3,4292,1,4412
2019-05-01,4,4350,1,4457
2019-05-01,5,4598,1,4688
2019-05-01,6,5067,1,5164
2019-05-01,7,5645,1,5687
2019-05-01,8,5923,1,5929
2019-05-01,9,6044,1,5971
2019-05-01,10,6171,1,6015
2019-05-01,11,6197,1,5998
2019-05-01,12,6194,1,5990
2019-05-01,13,6192,1,5992
2019-05-01,14,6162,1,5903
2019-05-01,15,6104,1,5830
2019-05-01,16,6138,1,5776
2019-05-01,17,6226,1,5811
2019-05-01,18,6134,1,5830
2019-05-01,19,6046,1,5823
2019-05-01,20,6074,1,5937
2019-05-01,21,5931,1,5806
2019-05-01,22,5522,1,5472
2019-05-01,23,5062,1,4996
2019-05-01,24,4717,1,4656
2019-05-02,1,4498,1,4460
2019-05-02,2,4376,1,4322
2019-05-02,3,4337,1,4292
2019-05-02,4,4375,1,4350
2019-05-02,5,4590,1,4598
2019-05-02,6,5086,1,5067
2019-05-02,7,5608,1,5645
2019-05-02,8,5869,1,5923
2019-05-02,9,5968,1,6044
2019-05-02,10,6096,1,6171
2019-05-02,11,6141,1,6197
2019-05-02,12,6093,1,6194
2019-05-02,13,6036,1,6192
2019-05-02,14,5958,1,6162
2019-05-02,15,5895,1,6104
2019-05-02,16,5862,1,6138
2019-05-02,17,5840,1,6226
2019-05-02,18,5781,1,6134
2019-05-02,19,5810,1,6046
2019-05-02,20,5969,1,6074
2019-05-02,21,5873,1,5931
2019-05-02,22,5500,1,5522
2019-05-02,23,5045,1,5062
2019-05-02,24,4686,1,4717
2019-05-03,1,4472,1,4498
2019-05-03,2,4384,1,4376
2019-05-03,3,4336,1,4337
2019-05-03,4,4367,1,4375
2019-05-03,5,4572,1,4590
2019-05-03,6,5012,1,5086
2019-05-03,7,5559,1,5608
2019-05-03,8,5844,1,5869
2019-05-03,9,5956,1,5968
2019-05-03,10,6017,1,6096
2019-05-03,11,6036,1,6141
2019-05-03,12,6020,1,6093
2019-05-03,13,5988,1,6036
2019-05-03,14,5903,1,5958
2019-05-03,15,5806,1,5895
2019-05-03,16,5753,1,5862
2019-05-03,17,5727,1,5840
2019-05-03,18,5717,1,5781
2019-05-03,19,5712,1,5810
2019-05-03,20,5794,1,5969
2019-05-03,21,5684,1,5873
2019-05-03,22,5354,1,5500
2019-05-03,23,4922,1,5045
2019-05-03,24,4595,1,4686
2019-05-04,1,4364,0,4472
2019-05-04,2,4202,0,4384
2019-05-04,3,4106,0,4336
2019-05-04,4,4079,0,4367
2019-05-04,5,4135,0,4572
2019-05-04,6,4283,0,5012
2019-05-04,7,4517,0,5559
2019-05-04,8,4843,0,5844
2019-05-04,9,5098,0,5956
2019-05-04,10,5288,0,6017
2019-05-04,11,5369,0,6036
2019-05-04,12,5336,0,6020
2019-05-04,13,5248,0,5988
2019-05-04,14,5158,0,5903
2019-05-04,15,5082,0,5806
2019-05-04,16,5061,0,5753
2019-05-04,17,5079,0,5727
2019-05-04,18,5084,0,5717
2019-05-04,19,5072,0,5712
2019-05-04,20,5130,0,5794
2019-05-04,21,5152,0,5684
2019-05-04,22,4937,0,5354
2019-05-04,23,4655,0,4922
2019-05-04,24,4372,0,4595
2019-05-05,1,4170,0,4364
2019-05-05,2,4013,0,4202
2019-05-05,3,3951,0,4106
2019-05-05,4,3931,0,4079
2019-05-05,5,3980,0,4135
2019-05-05,6,4019,0,4283
2019-05-05,7,4157,0,4517
2019-05-05,8,4362,0,4843
2019-05-05,9,4550,0,5098
2019-05-05,10,4702,0,5288
2019-05-05,11,4798,0,5369
2019-05-05,12,4824,0,5336
2019-05-05,13,4794,0,5248
2019-05-05,14,4755,0,5158
2019-05-05,15,4753,0,5082
2019-05-05,16,4826,0,5061
2019-05-05,17,4944,0,5079
2019-05-05,18,5006,0,5084
2019-05-05,19,5042,0,5072
2019-05-05,20,5186,0,5130
2019-05-05,21,5198,0,5152
2019-05-05,22,4924,0,4937
2019-05-05,23,4561,0,4655
2019-05-05,24,4258,0,4372
2019-05-06,1,4080,1,4170
2019-05-06,2,3985,1,4013
2019-05-06,3,3978,1,3951
2019-05-06,4,4042,1,3931
2019-05-06,5,4263,1,3980
2019-05-06,6,4688,1,4019
2019-05-06,7,5207,1,4157
2019-05-06,8,5426,1,4362
2019-05-06,9,5543,1,4550
2019-05-06,10,5657,1,4702
2019-05-06,11,5746,1,4798
2019-05-06,12,5768,1,4824
2019-05-06,13,5828,1,4794
2019-05-06,14,5884,1,4755
2019-05-06,15,5879,1,4753
2019-05-06,16,5884,1,4826
2019-05-06,17,5879,1,4944
2019-05-06,18,5846,1,5006
2019-05-06,19,5848,1,5042
2019-05-06,20,5842,1,5186
2019-05-06,21,5654,1,5198
2019-05-06,22,5236,1,4924
2019-05-06,23,4766,1,4561
2019-05-06,24,4463,1,4258
2019-05-07,1,4249,1,4080
2019-05-07,2,4144,1,3985
2019-05-07,3,4136,1,3978
2019-05-07,4,4184,1,4042
2019-05-07,5,4338,1,4263
2019-05-07,6,4793,1,4688
2019-05-07,7,5359,1,5207
2019-05-07,8,5592,1,5426
2019-05-07,9,5746,1,5543
2019-05-07,10,5837,1,5657
2019-05-07,11,5840,1,5746
2019-05-07,12,5850,1,5768
2019-05-07,13,5811,1,5828
2019-05-07,14,5727,1,5884
2019-05-07,15,5697,1,5879
2019-05-07,16,5726,1,5884
2019-05-07,17,5757,1,5879
2019-05-07,18,5718,1,5846
2019-05-07,19,5700,1,5848
2019-05-07,20,5771,1,5842
2019-05-07,21,5726,1,5654
2019-05-07,22,5364,1,5236
2019-05-07,23,4901,1,4766
2019-05-07,24,4571,1,4463
2019-05-08,1,4364,1,4249
2019-05-08,2,4264,1,4144
2019-05-08,3,4236,1,4136
2019-05-08,4,4264,1,4184
2019-05-08,5,4488,1,4338
2019-05-08,6,4887,1,4793
2019-05-08,7,5393,1,5359
2019-05-08,8,5585,1,5592
2019-05-08,9,5658,1,5746
2019-05-08,10,5718,1,5837
2019-05-08,11,5734,1,5840
2019-05-08,12,5711,1,5850
2019-05-08,13,5703,1,5811
2019-05-08,14,5654,1,5727
2019-05-08,15,5640,1,5697
2019-05-08,16,5677,1,5726
2019-05-08,17,5707,1,5757
2019-05-08,18,5709,1,5718
2019-05-08,19,5743,1,5700
2019-05-08,20,5862,1,5771
2019-05-08,21,5770,1,5726
2019-05-08,22,5363,1,5364
2019-05-08,23,4898,1,4901
2019-05-08,24,4561,1,4571
2019-05-09,1,4358,1,4364
2019-05-09,2,4260,1,4264
2019-05-09,3,4243,1,4236
2019-05-09,4,4270,1,4264
2019-05-09,5,4435,1,4488
2019-05-09,6,4818,1,4887
2019-05-09,7,5357,1,5393
2019-05-09,8,5563,1,5585
2019-05-09,9,5649,1,5658
2019-05-09,10,5759,1,5718
2019-05-09,11,5847,1,5734
2019-05-09,12,5723,1,5711
2019-05-09,13,5742,1,5703
2019-05-09,14,5770,1,5654
2019-05-09,15,5774,1,5640
2019-05-09,16,5844,1,5677
2019-05-09,17,5971,1,5707
2019-05-09,18,5895,1,5709
2019-05-09,19,5795,1,5743
2019-05-09,20,5898,1,5862
2019-05-09,21,5751,1,5770
2019-05-09,22,5347,1,5363
2019-05-09,23,4886,1,4898
2019-05-09,24,4561,1,4561
2019-05-10,1,4356,1,4358
2019-05-10,2,4240,1,4260
2019-05-10,3,4195,1,4243
2019-05-10,4,4211,1,4270
2019-05-10,5,4413,1,4435
2019-05-10,6,4864,1,4818
2019-05-10,7,5404,1,5357
2019-05-10,8,5635,1,5563
2019-05-10,9,5769,1,5649
2019-05-10,10,5862,1,5759
2019-05-10,11,5899,1,5847
2019-05-10,12,5855,1,5723
2019-05-10,13,5826,1,5742
2019-05-10,14,5742,1,5770
2019-05-10,15,5670,1,5774
2019-05-10,16,5631,1,5844
2019-05-10,17,5642,1,5971
2019-05-10,18,5640,1,5895
2019-05-10,19,5681,1,5795
2019-05-10,20,5754,1,5898
2019-05-10,21,5636,1,5751
2019-05-10,22,5268,1,5347
2019-05-10,23,4895,1,4886
2019-05-10,24,4531,1,4561
2019-05-11,1,4357,0,4356
2019-05-11,2,4222,0,4240
2019-05-11,3,4160,0,4195
2019-05-11,4,4094,0,4211
2019-05-11,5,4154,0,4413
2019-05-11,6,4244,0,4864
2019-05-11,7,4467,0,5404
2019-05-11,8,4704,0,5635
2019-05-11,9,4880,0,5769
2019-05-11,10,5002,0,5862
2019-05-11,11,5087,0,5899
2019-05-11,12,5038,0,5855
2019-05-11,13,4969,0,5826
2019-05-11,14,4963,0,5742
2019-05-11,15,4948,0,5670
2019-05-11,16,4962,0,5631
2019-05-11,17,4988,0,5642
2019-05-11,18,5084,0,5640
2019-05-11,19,5100,0,5681
2019-05-11,20,5153,0,5754
2019-05-11,21,5093,0,5636
2019-05-11,22,4856,0,5268
2019-05-11,23,4554,0,4895
2019-05-11,24,4278,0,4531
2019-05-12,1,4083,0,4357
2019-05-12,2,3949,0,4222
2019-05-12,3,3899,0,4160
2019-05-12,4,3862,0,4094
2019-05-12,5,3899,0,4154
2019-05-12,6,3957,0,4244
2019-05-12,7,4159,0,4467
2019-05-12,8,4456,0,4704
2019-05-12,9,4712,0,4880
2019-05-12,10,4890,0,5002
2019-05-12,11,5065,0,5087
2019-05-12,12,5127,0,5038
2019-05-12,13,5087,0,4969
2019-05-12,14,5116,0,4963
2019-05-12,15,5121,0,4948
2019-05-12,16,5228,0,4962
2019-05-12,17,5282,0,4988
2019-05-12,18,5345,0,5084
2019-05-12,19,5421,0,5100
2019-05-12,20,5488,0,5153
2019-05-12,21,5369,0,5093
2019-05-12,22,5134,0,4856
2019-05-12,23,4796,0,4554
2019-05-12,24,4538,0,4278
2019-05-13,1,4339,1,4083
2019-05-13,2,4246,1,3949
2019-05-13,3,4226,1,3899
2019-05-13,4,4298,1,3862
2019-05-13,5,4515,1,3899
2019-05-13,6,5012,1,3957
2019-05-13,7,5578,1,4159
2019-05-13,8,5875,1,4456
2019-05-13,9,6016,1,4712
2019-05-13,10,6153,1,4890
2019-05-13,11,6187,1,5065
2019-05-13,12,6176,1,5127
2019-05-13,13,6209,1,5087
2019-05-13,14,6166,1,5116
2019-05-13,15,6122,1,5121
2019-05-13,16,6102,1,5228
2019-05-13,17,6104,1,5282
2019-05-13,18,6024,1,5345
2019-05-13,19,6040,1,5421
2019-05-13,20,6085,1,5488
2019-05-13,21,5922,1,5369
2019-05-13,22,5511,1,5134
2019-05-13,23,5060,1,4796
2019-05-13,24,4732,1,4538
2019-05-14,1,4518,1,4339
2019-05-14,2,4402,1,4246
2019-05-14,3,4369,1,4226
2019-05-14,4,4386,1,4298
2019-05-14,5,4603,1,4515
2019-05-14,6,5018,1,5012
2019-05-14,7,5569,1,5578
2019-05-14,8,5809,1,5875
2019-05-14,9,5871,1,6016
2019-05-14,10,5944,1,6153
2019-05-14,11,5996,1,6187
2019-05-14,12,6000,1,6176
2019-05-14,13,5969,1,6209
2019-05-14,14,5875,1,6166
2019-05-14,15,5823,1,6122
2019-05-14,16,5811,1,6102
2019-05-14,17,5811,1,6104
2019-05-14,18,5763,1,6024
2019-05-14,19,5759,1,6040
2019-05-14,20,5811,1,6085
2019-05-14,21,5789,1,5922
2019-05-14,22,5422,1,5511
2019-05-14,23,4968,1,5060
2019-05-14,24,4627,1,4732
2019-05-15,1,4431,1,4518
2019-05-15,2,4320,1,4402
2019-05-15,3,4301,1,4369
2019-05-15,4,4307,1,4386
2019-05-15,5,4499,1,4603
2019-05-15,6,4905,1,5018
2019-05-15,7,5425,1,5569
2019-05-15,8,5620,1,5809
2019-05-15,9,5698,1,5871
2019-05-15,10,5758,1,5944
2019-05-15,11,5816,1,5996
2019-05-15,12,5830,1,6000
2019-05-15,13,5861,1,5969
2019-05-15,14,5813,1,5875
2019-05-15,15,5781,1,5823
2019-05-15,16,5757,1,5811
2019-05-15,17,5773,1,5811
2019-05-15,18,5752,1,5763
2019-05-15,19,5727,1,5759
2019-05-15,20,5808,1,5811
2019-05-15,21,5761,1,5789
2019-05-15,22,5391,1,5422
2019-05-15,23,4911,1,4968
2019-05-15,24,4543,1,4627
2019-05-16,1,4349,1,4431
2019-05-16,2,4223,1,4320
2019-05-16,3,4203,1,4301
2019-05-16,4,4238,1,4307
2019-05-16,5,4406,1,4499
2019-05-16,6,4797,1,4905
2019-05-16,7,5306,1,5425
2019-05-16,8,5526,1,5620
2019-05-16,9,5647,1,5698
2019-05-16,10,5707,1,5758
2019-05-16,11,5752,1,5816
2019-05-16,12,5733,1,5830
2019-05-16,13,5822,1,5861
2019-05-16,14,5816,1,5813
2019-05-16,15,5750,1,5781
2019-05-16,16,5786,1,5757
2019-05-16,17,5817,1,5773
2019-05-16,18,5808,1,5752
2019-05-16,19,5820,1,5727
2019-05-16,20,5873,1,5808
2019-05-16,21,5723,1,5761
2019-05-16,22,5317,1,5391
2019-05-16,23,4830,1,4911
2019-05-16,24,4519,1,4543
2019-05-17,1,4352,1,4349
2019-05-17,2,4240,1,4223
2019-05-17,3,4197,1,4203
2019-05-17,4,4208,1,4238
2019-05-17,5,4362,1,4406
2019-05-17,6,4733,1,4797
2019-05-17,7,5268,1,5306
2019-05-17,8,5503,1,5526
2019-05-17,9,5600,1,5647
2019-05-17,10,5677,1,5707
2019-05-17,11,5689,1,5752
2019-05-17,12,5654,1,5733
2019-05-17,13,5624,1,5822
2019-05-17,14,5556,1,5816
2019-05-17,15,5475,1,5750
2019-05-17,16,5470,1,5786
2019-05-17,17,5508,1,5817
2019-05-17,18,5464,1,5808
2019-05-17,19,5432,1,5820
2019-05-17,20,5466,1,5873
2019-05-17,21,5468,1,5723
2019-05-17,22,5145,1,5317
2019-05-17,23,4738,1,4830
2019-05-17,24,4420,1,4519
2019-05-18,1,4205,0,4352
2019-05-18,2,4058,0,4240
2019-05-18,3,4021,0,4197
2019-05-18,4,3990,0,4208
2019-05-18,5,3983,0,4362
2019-05-18,6,4052,0,4733
2019-05-18,7,4308,0,5268
2019-05-18,8,4491,0,5503
2019-05-18,9,4764,0,5600
2019-05-18,10,4909,0,5677
2019-05-18,11,4981,0,5689
2019-05-18,12,5027,0,5654
2019-05-18,13,5019,0,5624
2019-05-18,14,4941,0,5556
2019-05-18,15,4868,0,5475
2019-05-18,16,4875,0,5470
2019-05-18,17,4913,0,5508
2019-05-18,18,4975,0,5464
2019-05-18,19,5022,0,5432
2019-05-18,20,5067,0,5466
2019-05-18,21,4984,0,5468
2019-05-18,22,4763,0,5145
2019-05-18,23,4471,0,4738
2019-05-18,24,4226,0,4420
2019-05-19,1,4029,0,4205
2019-05-19,2,3923,0,4058
2019-05-19,3,3862,0,4021
2019-05-19,4,3855,0,3990
2019-05-19,5,3869,0,3983
2019-05-19,6,3865,0,4052
2019-05-19,7,3986,0,4308
2019-05-19,8,4221,0,4491
2019-05-19,9,4434,0,4764
2019-05-19,10,4591,0,4909
2019-05-19,11,4707,0,4981
2019-05-19,12,4763,0,5027
2019-05-19,13,4752,0,5019
2019-05-19,14,4688,0,4941
2019-05-19,15,4732,0,4868
2019-05-19,16,4824,0,4875
2019-05-19,17,4927,0,4913
2019-05-19,18,4975,0,4975
2019-05-19,19,5057,0,5022
2019-05-19,20,5073,0,5067
2019-05-19,21,4932,0,4984
2019-05-19,22,4722,0,4763
2019-05-19,23,4463,0,4471
2019-05-19,24,4185,0,4226
2019-05-20,1,3982,1,4029
2019-05-20,2,3804,1,3923
2019-05-20,3,3739,1,3862
2019-05-20,4,3713,1,3855
2019-05-20,5,3727,1,3869
2019-05-20,6,3776,1,3865
2019-05-20,7,3960,1,3986
2019-05-20,8,4192,1,4221
2019-05-20,9,4436,1,4434
2019-05-20,10,4558,1,4591
2019-05-20,11,4717,1,4707
2019-05-20,12,4811,1,4763
2019-05-20,13,4807,1,4752
2019-05-20,14,4720,1,4688
2019-05-20,15,4683,1,4732
2019-05-20,16,4812,1,4824
2019-05-20,17,4941,1,4927
2019-05-20,18,4947,1,4975
2019-05-20,19,4969,1,5057
2019-05-20,20,5055,1,5073
2019-05-20,21,5013,1,4932
2019-05-20,22,4753,1,4722
2019-05-20,23,4438,1,4463
2019-05-20,24,4191,1,4185
2019-05-21,1,4036,1,3982
2019-05-21,2,3950,1,3804
2019-05-21,3,3942,1,3739
2019-05-21,4,3986,1,3713
2019-05-21,5,4190,1,3727
2019-05-21,6,4624,1,3776
2019-05-21,7,5167,1,3960
2019-05-21,8,5393,1,4192
2019-05-21,9,5498,1,4436
2019-05-21,10,5579,1,4558
2019-05-21,11,5627,1,4717
2019-05-21,12,5663,1,4811
2019-05-21,13,5690,1,4807
2019-05-21,14,5680,1,4720
2019-05-21,15,5720,1,4683
2019-05-21,16,5753,1,4812
2019-05-21,17,5778,1,4941
2019-05-21,18,5748,1,4947
2019-05-21,19,5721,1,4969
2019-05-21,20,5766,1,5055
2019-05-21,21,5719,1,5013
2019-05-21,22,5300,1,4753
2019-05-21,23,4813,1,4438
2019-05-21,24,4442,1,4191
2019-05-22,1,4227,1,4036
2019-05-22,2,4121,1,3950
2019-05-22,3,4133,1,3942
2019-05-22,4,4160,1,3986
2019-05-22,5,4321,1,4190
2019-05-22,6,4700,1,4624
2019-05-22,7,5255,1,5167
2019-05-22,8,5522,1,5393
2019-05-22,9,5663,1,5498
2019-05-22,10,5752,1,5579
2019-05-22,11,5835,1,5627
2019-05-22,12,5872,1,5663
2019-05-22,13,5889,1,5690
2019-05-22,14,5818,1,5680
2019-05-22,15,5819,1,5720
2019-05-22,16,5829,1,5753
2019-05-22,17,5815,1,5778
2019-05-22,18,5777,1,5748
2019-05-22,19,5801,1,5721
2019-05-22,20,5800,1,5766
2019-05-22,21,5700,1,5719
2019-05-22,22,5312,1,5300
2019-05-22,23,4850,1,4813
2019-05-22,24,4523,1,4442
2019-05-23,1,4339,1,4227
2019-05-23,2,4220,1,4121
2019-05-23,3,4187,1,4133
2019-05-23,4,4214,1,4160
2019-05-23,5,4400,1,4321
2019-05-23,6,4811,1,4700
2019-05-23,7,5326,1,5255
2019-05-23,8,5587,1,5522
2019-05-23,9,5753,1,5663
2019-05-23,10,5849,1,5752
2019-05-23,11,5875,1,5835
2019-05-23,12,5848,1,5872
2019-05-23,13,5950,1,5889
2019-05-23,14,5881,1,5818
2019-05-23,15,5946,1,5819
2019-05-23,16,5995,1,5829
2019-05-23,17,5972,1,5815
2019-05-23,18,5910,1,5777
2019-05-23,19,5794,1,5801
2019-05-23,20,5793,1,5800
2019-05-23,21,5770,1,5700
2019-05-23,22,5399,1,5312
2019-05-23,23,4946,1,4850
2019-05-23,24,4532,1,4523
2019-05-24,1,4315,1,4339
2019-05-24,2,4210,1,4220
